tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt1206885	movie	Rambo: Last Blood	Rambo: Last Blood	0	2019	\N	89	Action,Crime,Thriller
tt1210166	movie	Moneyball	Moneyball	0	2011	\N	133	Biography,Drama,Sport
tt1210819	movie	The Lone Ranger	The Lone Ranger	0	2013	\N	150	Action,Adventure,Western
tt1211837	movie	Doctor Strange	Doctor Strange	0	2016	\N	115	Action,Adventure,Fantasy
tt1211956	movie	Escape Plan	Escape Plan	0	2013	\N	115	Action,Thriller
tt1212450	movie	Lawless	Lawless	0	2012	\N	116	Biography,Crime,Drama
tt1213641	movie	First Man	First Man	0	2018	\N	141	Biography,Drama,History
tt1213663	movie	The World's End	The World's End	0	2013	\N	109	Action,Comedy,Sci-Fi
tt1216475	movie	Cars 2	Cars 2	0	2011	\N	106	Adventure,Animation,Comedy
tt1216492	movie	Leap Year	Leap Year	0	2010	\N	100	Comedy,Romance
tt1217209	movie	Brave	Brave	0	2012	\N	93	Adventure,Animation,Comedy
tt1217613	movie	Battle Los Angeles	Battle: Los Angeles	0	2011	\N	116	Action,Adventure,Sci-Fi
tt1219024	tvSeries	Castle	Castle	0	2009	2016	43	Comedy,Crime,Drama
tt1219289	movie	Limitless	Limitless	0	2011	\N	105	Sci-Fi,Thriller
tt1219827	movie	Ghost in the Shell	Ghost in the Shell	0	2017	\N	107	Action,Crime,Drama
tt1220634	movie	Resident Evil: Afterlife	Resident Evil: Afterlife	0	2010	\N	96	Action,Horror,Sci-Fi
tt1220719	movie	Ip Man	Ip Man	0	2008	\N	106	Action,Biography,Drama
tt1226229	movie	Get Him to the Greek	Get Him to the Greek	0	2010	\N	109	Comedy,Music
tt12263384	movie	Extraction II	Extraction 2	0	2023	\N	122	Action,Crime,Thriller
tt1228705	movie	Iron Man 2	Iron Man 2	0	2010	\N	124	Action,Sci-Fi
tt1228987	movie	Let Me In	Let Me In	0	2010	\N	116	Drama,Fantasy,Horror
tt1229238	movie	Mission: Impossible - Ghost Protocol	Mission: Impossible - Ghost Protocol	0	2011	\N	132	Action,Adventure,Thriller
tt1229340	movie	Anchorman 2: The Legend Continues	Anchorman 2: The Legend Continues	0	2013	\N	119	Comedy
tt1231583	movie	Due Date	Due Date	0	2010	\N	95	Comedy,Drama
tt1231587	movie	Hot Tub Time Machine	Hot Tub Time Machine	0	2010	\N	99	Comedy,Sci-Fi
tt1232200	movie	That's My Boy	That's My Boy	0	2012	\N	116	Comedy,Drama
tt1232829	movie	21 Jump Street	21 Jump Street	0	2012	\N	109	Action,Comedy,Crime
tt1233227	movie	Saw VI	Saw VI	0	2009	\N	90	Horror,Mystery,Thriller
tt12343534	tvSeries	Jujutsu Kaisen	Jujutsu Kaisen	0	2020	\N	24	Action,Adventure,Animation
tt1234548	movie	The Men Who Stare at Goats	The Men Who Stare at Goats	0	2009	\N	94	Comedy,War
tt1234721	movie	RoboCop	RoboCop	0	2014	\N	117	Action,Crime,Sci-Fi
tt1235099	tvSeries	Lie to Me	Lie to Me	0	2009	2011	43	Crime,Drama,Mystery
tt1235166	movie	A Prophet	Un prophète	0	2009	\N	155	Crime,Drama
tt12361974	movie	Zack Snyder's Justice League	Zack Snyder's Justice League	0	2021	\N	242	Action,Adventure,Fantasy
tt12392504	tvMiniSeries	Scam 1992: The Harshad Mehta Story	Scam 1992: The Harshad Mehta Story	0	2020	2020	55	Biography,Crime,Drama
tt1240982	movie	Your Highness	Your Highness	0	2011	\N	102	Action,Adventure,Comedy
tt1242460	movie	We Need to Talk About Kevin	We Need to Talk About Kevin	0	2011	\N	112	Drama,Mystery,Thriller
tt1243957	movie	The Tourist	The Tourist	0	2010	\N	103	Action,Thriller
tt1245492	movie	This Is the End	This Is the End	0	2013	\N	107	Comedy,Fantasy
tt1245526	movie	RED	RED	0	2010	\N	111	Action,Comedy,Crime
tt1250777	movie	Kick-Ass	Kick-Ass	0	2010	\N	117	Action,Comedy,Crime
tt1253863	movie	300: Rise of an Empire	300: Rise of an Empire	0	2014	\N	102	Action,Drama
tt1253864	movie	Immortals	Immortals	0	2011	\N	110	Action,Drama,Fantasy
tt1255953	movie	Incendies	Incendies	0	2010	\N	131	Drama,Mystery,War
tt1258197	movie	Exam	Exam	0	2009	\N	101	Crime,Mystery,Thriller
tt12593682	movie	Bullet Train	Bullet Train	0	2022	\N	127	Action,Comedy,Thriller
tt1259521	movie	The Cabin in the Woods	The Cabin in the Woods	0	2011	\N	95	Horror,Mystery,Thriller
tt1259528	movie	Den of Thieves	Den of Thieves	0	2018	\N	140	Action,Crime,Drama
tt1259571	movie	The Twilight Saga: New Moon	The Twilight Saga: New Moon	0	2009	\N	130	Adventure,Drama,Fantasy
tt1262416	movie	Scream 4	Scream 4	0	2011	\N	111	Comedy,Horror,Mystery
tt12637874	tvSeries	Fallout	Fallout	0	2024	\N	60	Action,Adventure,Drama
tt1266020	tvSeries	Parks and Recreation	Parks and Recreation	0	2009	2015	22	Comedy
tt1267297	movie	Hercules	Hercules	0	2014	\N	98	Action,Adventure,Fantasy
tt1270797	movie	Venom	Venom	0	2018	\N	112	Action,Adventure,Sci-Fi
tt1270798	movie	X-Men: First Class	X: First Class	0	2011	\N	131	Action,Sci-Fi
tt1272878	movie	2 Guns	2 Guns	0	2013	\N	109	Action,Comedy,Thriller
tt12747748	movie	Leave the World Behind	Leave the World Behind	0	2023	\N	138	Drama,Mystery,Thriller
tt1276104	movie	Looper	Looper	0	2012	\N	119	Action,Drama,Sci-Fi
tt1277953	movie	Madagascar 3: Europe's Most Wanted	Madagascar 3: Europe's Most Wanted	0	2012	\N	93	Adventure,Animation,Comedy
tt1279935	movie	Date Night	Date Night	0	2010	\N	88	Comedy,Crime,Romance
tt12801262	movie	Luca	Luca	0	2021	\N	95	Adventure,Animation,Comedy
tt1282140	movie	Easy A	Easy A	0	2010	\N	92	Comedy,Drama,Romance
tt12844910	movie	Pathaan	Pathaan	0	2023	\N	146	Action,Adventure,Thriller
tt1284575	movie	Bad Teacher	Bad Teacher	0	2011	\N	92	Comedy,Romance
tt1285016	movie	The Social Network	The Social Network	0	2010	\N	120	Biography,Drama
tt1288558	movie	Evil Dead	Evil Dead	0	2013	\N	91	Horror
tt1289401	movie	Ghostbusters	Ghostbusters	0	2016	\N	117	Action,Comedy,Fantasy
tt1291150	movie	Teenage Mutant Ninja Turtles	Teenage Mutant Ninja Turtles	0	2014	\N	101	Action,Adventure,Comedy
tt12915716	movie	Adipurush	Adipurush	0	2023	\N	179	Action,Adventure,Drama
tt1291584	movie	Warrior	Warrior	0	2011	\N	140	Action,Drama,Sport
tt1298649	movie	The Watch	The Watch	0	2012	\N	102	Comedy,Sci-Fi
tt1298650	movie	Pirates of the Caribbean: On Stranger Tides	Pirates of the Caribbean: On Stranger Tides	0	2011	\N	136	Action,Adventure,Fantasy
tt1300854	movie	Iron Man 3	Iron Man Three	0	2013	\N	130	Action,Adventure,Sci-Fi
tt13016388	tvSeries	3 Body Problem	3 Body Problem	0	2024	2024	60	Adventure,Drama,Fantasy
tt1302006	movie	The Irishman	The Irishman	0	2019	\N	209	Biography,Crime,Drama
tt1302011	movie	Kung Fu Panda 2	Kung Fu Panda 2	0	2011	\N	90	Action,Adventure,Animation
tt1305806	movie	The Secret in Their Eyes	El secreto de sus ojos	0	2009	\N	129	Drama,Mystery,Romance
tt1305826	tvSeries	Adventure Time	Adventure Time	0	2010	2018	23	Action,Adventure,Animation
tt1306980	movie	50/50	50/50	0	2011	\N	100	Comedy,Drama,Romance
tt1307068	movie	Seeking a Friend for the End of the World	Seeking a Friend for the End of the World	0	2012	\N	101	Adventure,Comedy,Drama
tt1312171	tvSeries	The Umbrella Academy	The Umbrella Academy	0	2019	2024	60	Action,Adventure,Comedy
tt13143964	movie	Borat Subsequent Moviefilm	Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan	0	2020	\N	95	Comedy
tt13146488	tvSeries	Peacemaker	Peacemaker	0	2022	\N	40	Action,Adventure,Comedy
tt1314655	movie	Devil	Devil	0	2010	\N	80	Horror,Mystery,Thriller
tt1315981	movie	A Single Man	A Single Man	0	2009	\N	99	Crime,Drama,Romance
tt1318514	movie	Rise of the Planet of the Apes	Rise of the Planet of the Apes	0	2011	\N	105	Action,Drama,Sci-Fi
tt1320253	movie	The Expendables	The Expendables	0	2010	\N	103	Action,Adventure,Thriller
tt13207736	tvSeries	Monster	Monster	0	2022	2024	\N	Biography,Crime,Drama
tt1321870	movie	Gangster Squad	Gangster Squad	0	2013	\N	113	Action,Crime,Drama
tt1323594	movie	Despicable Me	Despicable Me	0	2010	\N	95	Adventure,Animation,Comedy
tt13238346	movie	Past Lives	Past Lives	0	2023	\N	105	Drama,Romance
tt1324999	movie	The Twilight Saga: Breaking Dawn - Part 1	The Twilight Saga: Breaking Dawn - Part 1	0	2011	\N	117	Adventure,Drama,Fantasy
tt1325004	movie	The Twilight Saga: Eclipse	The Twilight Saga: Eclipse	0	2010	\N	124	Action,Adventure,Drama
tt1327194	movie	The Lucky One	The Lucky One	0	2012	\N	101	Drama,Mystery,Romance
tt1327773	movie	The Butler	The Butler	0	2013	\N	132	Biography,Drama
tt1327801	tvSeries	Glee	Glee	0	2009	2015	44	Comedy,Drama,Music
tt13287846	movie	Napoleon	Napoleon	0	2023	\N	158	Action,Adventure,Biography
tt13320622	movie	The Lost City	The Lost City	0	2022	\N	112	Action,Adventure,Comedy
tt1333125	movie	Movie 43	Movie 43	0	2013	\N	94	Comedy
tt1334260	movie	Never Let Me Go	Never Let Me Go	0	2010	\N	103	Drama,Romance,Sci-Fi
tt13345606	movie	Evil Dead Rise	Evil Dead Rise	0	2023	\N	96	Horror
tt1335975	movie	47 Ronin	47 Ronin	0	2013	\N	128	Action,Drama,Fantasy
tt1340138	movie	Terminator Genisys	Terminator Genisys	0	2015	\N	126	Action,Adventure,Sci-Fi
tt13406094	tvSeries	The White Lotus	The White Lotus	0	2021	2025	\N	Comedy,Drama
tt1340800	movie	Tinker Tailor Soldier Spy	Tinker Tailor Soldier Spy	0	2011	\N	127	Drama,Mystery,Thriller
tt1343092	movie	The Great Gatsby	The Great Gatsby	0	2013	\N	143	Drama,Romance
tt1343727	movie	Dredd	Dredd	0	2012	\N	95	Action,Crime,Sci-Fi
tt13443470	tvSeries	Wednesday	Wednesday	0	2022	\N	45	Comedy,Crime,Fantasy
tt1345836	movie	The Dark Knight Rises	The Dark Knight Rises	0	2012	\N	164	Action,Drama,Thriller
tt1351685	movie	Jack the Giant Slayer	Jack the Giant Slayer	0	2013	\N	114	Action,Adventure,Fantasy
tt1355630	movie	If I Stay	If I Stay	0	2014	\N	107	Drama,Fantasy,Music
tt1355642	tvSeries	Fullmetal Alchemist: Brotherhood	Hagane no renkinjutsushi	0	2009	2010	24	Action,Adventure,Animation
tt1355644	movie	Passengers	Passengers	0	2016	\N	116	Drama,Romance,Sci-Fi
tt1355683	movie	Black Mass	Black Mass	0	2015	\N	123	Biography,Crime,Drama
tt13560574	movie	X	X	0	2022	\N	105	Horror,Mystery,Thriller
tt1358522	tvSeries	White Collar	White Collar	0	2009	2014	40	Comedy,Crime,Drama
tt13622776	tvSeries	Ahsoka	Ahsoka	0	2023	\N	54	Action,Adventure,Drama
tt1365519	movie	Tomb Raider	Tomb Raider	0	2018	\N	119	Action,Adventure,Fantasy
tt13668894	tvMiniSeries	The Book of Boba Fett	The Book of Boba Fett	0	2021	2022	47	Action,Adventure,Sci-Fi
tt1371111	movie	Cloud Atlas	Cloud Atlas	0	2012	\N	172	Drama,Mystery,Sci-Fi
tt1375666	movie	Inception	Inception	0	2010	\N	148	Action,Adventure,Sci-Fi
tt1375670	movie	Grown Ups	Grown Ups	0	2010	\N	102	Comedy
tt1379182	movie	Dogtooth	Kynodontas	0	2009	\N	97	Drama,Thriller
tt13833688	movie	The Whale	The Whale	0	2022	\N	117	Drama
tt1385826	movie	The Adjustment Bureau	The Adjustment Bureau	0	2011	\N	106	Crime,Drama,Mystery
tt1386588	movie	The Other Guys	The Other Guys	0	2010	\N	107	Action,Comedy,Crime
tt1386697	movie	Suicide Squad	Suicide Squad	0	2016	\N	123	Action,Adventure,Fantasy
tt1386703	movie	Total Recall	Total Recall	0	2012	\N	118	Action,Adventure,Sci-Fi
tt1386932	movie	Ip Man 2	Yip Man 2	0	2010	\N	108	Action,Biography,Drama
tt1389072	movie	Downsizing	Downsizing	0	2017	\N	135	Drama,Fantasy,Sci-Fi
tt1389137	movie	We Bought a Zoo	We Bought a Zoo	0	2011	\N	124	Comedy,Drama,Family
tt1390411	movie	In the Heart of the Sea	In the Heart of the Sea	0	2015	\N	122	Action,Adventure,Biography
tt13918776	tvSeries	The Night Agent	The Night Agent	0	2023	\N	45	Action,Drama,Thriller
tt1392170	movie	The Hunger Games	The Hunger Games	0	2012	\N	142	Action,Adventure,Sci-Fi
tt1392190	movie	Mad Max: Fury Road	Mad Max: Fury Road	0	2015	\N	120	Action,Adventure,Sci-Fi
tt1392214	movie	Prisoners	Prisoners	0	2013	\N	153	Crime,Drama,Mystery
tt1396218	movie	Mr. Popper's Penguins	Mr. Popper's Penguins	0	2011	\N	94	Comedy,Family,Fantasy
tt1396484	movie	It	It	0	2017	\N	135	Fantasy,Horror
tt1397280	movie	Taken 2	Taken 2	0	2012	\N	92	Action,Crime,Thriller
tt1397514	movie	Journey 2: The Mysterious Island	Journey 2: The Mysterious Island	0	2012	\N	94	Action,Adventure,Comedy
tt1398426	movie	Straight Outta Compton	Straight Outta Compton	0	2015	\N	147	Biography,Drama,History
tt1399103	movie	Transformers: Dark of the Moon	Transformers: Dark of the Moon	0	2011	\N	154	Action,Adventure,Sci-Fi
tt13991232	tvMiniSeries	1883	1883	0	2021	2022	56	Drama,Western
tt1399664	tvSeries	The Night Manager	The Night Manager	0	2016	2024	\N	Crime,Drama,Mystery
tt1399683	movie	Winter's Bone	Winter's Bone	0	2010	\N	100	Crime,Drama,Mystery
tt1401152	movie	Unknown	Unknown	0	2011	\N	113	Action,Mystery,Thriller
tt1403865	movie	True Grit	True Grit	0	2010	\N	110	Drama,Western
tt1403981	movie	Remember Me	Remember Me	0	2010	\N	113	Drama,Romance
tt1405406	tvSeries	The Vampire Diaries	The Vampire Diaries	0	2009	2017	43	Drama,Fantasy,Horror
tt1408101	movie	Star Trek Into Darkness	Star Trek Into Darkness	0	2013	\N	132	Action,Adventure,Sci-Fi
tt1408253	movie	Ride Along	Ride Along	0	2014	\N	99	Action,Comedy,Crime
tt1409024	movie	Men in Black³	Men in Black³	0	2012	\N	106	Action,Adventure,Comedy
tt1411238	movie	No Strings Attached	No Strings Attached	0	2011	\N	108	Comedy,Romance
tt1411250	movie	Riddick	Riddick	0	2013	\N	119	Action,Adventure,Sci-Fi
tt1411697	movie	The Hangover Part II	The Hangover Part II	0	2011	\N	102	Comedy
tt14138650	movie	The Pale Blue Eye	The Pale Blue Eye	0	2022	\N	128	Crime,Horror,Mystery
tt14164730	tvMiniSeries	Dexter: New Blood	Dexter: New Blood	0	2021	2022	53	Crime,Drama,Mystery
tt14208870	movie	The Fabelmans	The Fabelmans	0	2022	\N	151	Drama
tt14209916	movie	Cocaine Bear	Cocaine Bear	0	2023	\N	95	Comedy,Thriller
tt14230388	movie	Asteroid City	Asteroid City	0	2023	\N	105	Comedy,Drama,Romance
tt14230458	movie	Poor Things	Poor Things	0	2023	\N	141	Comedy,Drama,Romance
tt1424381	movie	Predators	Predators	0	2010	\N	107	Action,Adventure,Sci-Fi
tt1428538	movie	Hansel & Gretel: Witch Hunters	Hansel & Gretel: Witch Hunters	0	2013	\N	88	Action,Fantasy,Horror
tt1430132	movie	The Wolverine	The Wolverine	0	2013	\N	126	Action,Sci-Fi
tt1431045	movie	Deadpool	Deadpool	0	2016	\N	108	Action,Comedy
tt1433108	movie	Faster	Faster	0	2010	\N	98	Action,Crime,Drama
tt1436562	movie	Rio	Rio	0	2011	\N	96	Adventure,Animation,Comedy
tt1438176	movie	Fright Night	Fright Night	0	2011	\N	106	Action,Comedy,Drama
tt14392248	tvSeries	Aspirants	Aspirants	0	2021	\N	45	Drama
tt1439629	tvSeries	Community	Community	0	2009	2015	22	Comedy
tt1440129	movie	Battleship	Battleship	0	2012	\N	131	Action,Adventure,Sci-Fi
tt14403178	tvSeries	Beef	Beef	0	2023	\N	\N	Comedy,Drama
tt1440728	movie	The American	The American	0	2010	\N	105	Action,Crime,Drama
tt1441395	movie	Under the Skin	Under the Skin	0	2013	\N	108	Drama,Horror,Mystery
tt1442437	tvSeries	Modern Family	Modern Family	0	2009	2020	22	Comedy,Drama,Romance
tt1442449	tvSeries	Spartacus	Spartacus: Blood and Sand	0	2010	2013	60	Action,Adventure,Biography
tt14452776	tvSeries	The Bear	The Bear	0	2022	\N	35	Comedy,Drama
tt1446192	movie	Rise of the Guardians	Rise of the Guardians	0	2012	\N	97	Action,Adventure,Animation
tt1446714	movie	Prometheus	Prometheus	0	2012	\N	124	Adventure,Mystery,Sci-Fi
tt1448755	movie	Killer Elite	Killer Elite	0	2011	\N	116	Action,Crime,Thriller
tt14500884	tvEpisode	Infected	Infected	0	2023	\N	53	Action,Adventure,Drama
tt14500888	tvEpisode	Long, Long Time	Long, Long Time	0	2023	\N	76	Action,Adventure,Drama
tt1450321	movie	Filth	Filth	0	2013	\N	97	Action,Comedy,Crime
tt1453405	movie	Monsters University	Monsters University	0	2013	\N	104	Adventure,Animation,Comedy
tt1454029	movie	The Help	The Help	0	2011	\N	146	Drama
tt1454468	movie	Gravity	Gravity	0	2013	\N	91	Drama,Sci-Fi,Thriller
tt1457767	movie	The Conjuring	The Conjuring	0	2013	\N	112	Horror,Mystery,Thriller
tt1458175	movie	The Next Three Days	The Next Three Days	0	2010	\N	133	Action,Crime,Drama
tt1462758	movie	Buried	Buried	0	2010	\N	95	Drama,Mystery,Thriller
tt1462764	movie	Indiana Jones and the Dial of Destiny	Indiana Jones and the Dial of Destiny	0	2023	\N	154	Action,Adventure,Sci-Fi
tt14641788	movie	Enola Holmes 2	Enola Holmes 2	0	2022	\N	129	Action,Adventure,Crime
tt1464335	movie	Uncharted	Uncharted	0	2022	\N	116	Action,Adventure
tt1464540	movie	I Am Number Four	I Am Number Four	0	2011	\N	111	Action,Adventure,Sci-Fi
tt14650074	tvSeries	Dhindora	Dhindora	0	2021	\N	25	Comedy,Drama
tt1465522	movie	Tucker and Dale vs Evil	Tucker and Dale vs Evil	0	2010	\N	89	Comedy,Horror
tt14688458	tvSeries	Silo	Silo	0	2023	\N	49	Drama,Mystery,Sci-Fi
tt1469304	movie	Baywatch	Baywatch	0	2017	\N	116	Action,Comedy,Crime
tt1474684	tvSeries	Luther	Luther	0	2010	2019	60	Crime,Drama,Mystery
tt1475582	tvSeries	Sherlock	Sherlock	0	2010	2017	90	Crime,Drama,Mystery
tt1477076	movie	Saw 3D	Saw 3D	0	2010	\N	90	Horror,Mystery
tt1477834	movie	Aquaman	Aquaman	0	2018	\N	143	Action,Adventure,Fantasy
tt1478338	movie	Bridesmaids	Bridesmaids	0	2011	\N	125	Comedy
tt1478964	movie	Attack the Block	Attack the Block	0	2011	\N	88	Action,Adventure,Comedy
tt1482459	movie	The Lorax	The Lorax	0	2012	\N	86	Adventure,Animation,Comedy
tt1483013	movie	Oblivion	Oblivion	0	2013	\N	124	Action,Adventure,Sci-Fi
tt14849194	movie	The Holdovers	The Holdovers	0	2023	\N	133	Comedy,Drama
tt1485796	movie	The Greatest Showman	The Greatest Showman	0	2017	\N	105	Biography,Drama,Musical
tt1486185	movie	Red Riding Hood	Red Riding Hood	0	2011	\N	100	Fantasy,Horror,Mystery
tt1486217	tvSeries	Archer	Archer	0	2009	2023	22	Action,Animation,Comedy
tt1488555	movie	The Change-Up	The Change-Up	0	2011	\N	112	Comedy,Fantasy
tt1488589	movie	Guillermo del Toro's Pinocchio	Guillermo del Toro's Pinocchio	0	2022	\N	117	Adventure,Animation,Comedy
tt1488606	movie	Triple Frontier	Triple Frontier	0	2019	\N	125	Action,Thriller
tt1489428	tvSeries	Justified	Justified	0	2010	2015	45	Action,Crime,Drama
tt1489887	movie	Booksmart	Booksmart	0	2019	\N	102	Comedy
tt1489889	movie	Central Intelligence	Central Intelligence	0	2016	\N	107	Action,Comedy,Crime
tt1490017	movie	The Lego Movie	The Lego Movie	0	2014	\N	100	Action,Adventure,Animation
tt14954666	tvSeries	The Idol	The Idol	0	2023	2023	276	Drama,Music
tt1496025	movie	Underworld: Awakening	Underworld: Awakening	0	2012	\N	88	Action,Fantasy,Thriller
tt1499658	movie	Horrible Bosses	Horrible Bosses	0	2011	\N	98	Comedy,Crime
tt14998742	movie	Rebel Moon - Part One: A Child of Fire	Rebel Moon - Part One: A Child of Fire	0	2023	\N	133	Action,Adventure,Drama
tt1502397	movie	Bad Boys for Life	Bad Boys for Life	0	2020	\N	124	Action,Comedy,Crime
tt1502404	movie	Drive Angry	Drive Angry	0	2011	\N	104	Action,Comedy,Fantasy
tt1502407	movie	Halloween	Halloween	0	2018	\N	106	Crime,Drama,Horror
tt1502712	movie	Fantastic Four	Fantastic Four	0	2015	\N	100	Action,Adventure,Sci-Fi
tt1504320	movie	The King's Speech	The King's Speech	0	2010	\N	118	Biography,Drama,History
tt15097216	movie	Jai Bhim	Jai Bhim	0	2021	\N	164	Crime,Drama,Mystery
tt1509767	movie	The Three Musketeers	The Three Musketeers	0	2011	\N	110	Action,Adventure,Fantasy
tt1515091	movie	Sherlock Holmes: A Game of Shadows	Sherlock Holmes: A Game of Shadows	0	2011	\N	129	Action,Adventure,Mystery
tt1517260	movie	The Host	The Host	0	2013	\N	125	Action,Adventure,Drama
tt1517268	movie	Barbie	Barbie	0	2023	\N	114	Adventure,Comedy,Fantasy
tt1517451	movie	A Star Is Born	A Star Is Born	0	2018	\N	136	Drama,Music,Romance
tt1520211	tvSeries	The Walking Dead	The Walking Dead	0	2010	2022	45	Drama,Horror,Thriller
tt15239678	movie	Dune: Part Two	Dune: Part Two	0	2024	\N	166	Action,Adventure,Drama
tt1524137	movie	Contraband	Contraband	0	2012	\N	109	Action,Adventure,Crime
tt1524930	movie	Vacation	Vacation	0	2015	\N	99	Adventure,Comedy
tt1527186	movie	Melancholia	Melancholia	0	2011	\N	135	Drama,Sci-Fi
tt1528100	movie	Exodus: Gods and Kings	Exodus: Gods and Kings	0	2014	\N	150	Action,Adventure,Drama
tt1528854	movie	Daddy's Home	Daddy's Home	0	2015	\N	96	Comedy,Family
tt15325794	movie	Fall	Fall	0	2022	\N	107	Action,Thriller
tt15327088	movie	Kantara	Kantara	0	2022	\N	148	Action,Adventure,Drama
tt1535108	movie	Elysium	Elysium	0	2013	\N	109	Action,Drama,Sci-Fi
tt1535109	movie	Captain Phillips	Captain Phillips	0	2013	\N	134	Action,Biography,Crime
tt1536044	movie	Paranormal Activity 2	Paranormal Activity 2	0	2010	\N	91	Horror,Mystery
tt1536537	movie	What Happened to Monday	What Happened to Monday	0	2017	\N	123	Action,Crime,Fantasy
tt1538403	movie	The Mortal Instruments: City of Bones	The Mortal Instruments: City of Bones	0	2013	\N	130	Action,Adventure,Fantasy
tt15398776	movie	Oppenheimer	Oppenheimer	0	2023	\N	180	Biography,Drama,History
tt1542344	movie	127 Hours	127 Hours	0	2010	\N	94	Biography,Drama
tt1547234	movie	Premium Rush	Premium Rush	0	2012	\N	91	Action,Crime,Thriller
tt15474916	movie	Smile	Smile	0	2022	\N	115	Horror,Mystery,Thriller
tt1548850	tvSeries	Misfits	Misfits	0	2009	2013	60	Comedy,Drama,Fantasy
tt1549572	movie	Another Earth	Another Earth	0	2011	\N	92	Drama,Mystery,Romance
tt1549920	movie	The Last Stand	The Last Stand	0	2013	\N	107	Action,Thriller,Western
tt1553656	tvSeries	Under the Dome	Under the Dome	0	2013	2015	\N	Drama,Mystery,Sci-Fi
tt15567174	tvMiniSeries	The Fall of the House of Usher	The Fall of the House of Usher	0	2023	2023	62	Drama,Horror,Mystery
tt1560220	movie	Zombieland: Double Tap	Zombieland: Double Tap	0	2019	\N	99	Action,Comedy,Horror
tt1560747	movie	The Master	The Master	0	2012	\N	138	Drama,History
tt1563738	movie	One Day	One Day	0	2011	\N	107	Drama,Romance
tt1564367	movie	Just Go with It	Just Go with It	0	2011	\N	117	Comedy,Romance
tt15671028	movie	No Hard Feelings	No Hard Feelings	0	2023	\N	103	Comedy,Romance
